Date,State,tot_cases,new_cases
2022-09-08,NJ,"2,689,371","12,439"
2022-09-15,NJ,"2,703,340","13,969"
2022-09-22,NJ,"2,719,358","16,018"
2022-09-29,NJ,"2,735,732","16,374"
2022-10-06,NJ,"2,750,373","14,641"
2022-10-13,NJ,"2,763,340","12,967"
2022-10-20,NJ,"2,775,804","12,464"
2022-10-27,NJ,"2,787,227","11,423"
2022-11-03,NJ,"2,801,506","14,279"
2022-11-10,NJ,"2,813,645","12,139"
2022-11-17,NJ,"2,824,396","10,751"
2020-01-23,NM,0,0
2020-01-30,NM,0,0
2020-02-06,NM,0,0
2020-02-13,NM,0,0
2020-02-20,NM,0,0
2020-02-27,NM,0,0
2020-03-05,NM,0,0
2020-03-12,NM,3,3
2020-03-19,NM,28,25
2020-03-26,NM,113,85
2020-04-02,NM,327,214
2020-04-09,NM,821,494
2020-04-16,NM,"1,484",663
2020-04-23,NM,"2,210",726
2020-04-30,NM,"3,213","1,003"
2020-05-07,NM,"4,288","1,075"
2020-05-14,NM,"5,362","1,074"
2020-05-21,NM,"6,298",936
2020-05-28,NM,"7,251",953
2020-06-04,NM,"8,140",889
2020-06-11,NM,"9,249","1,109"
2020-06-18,NM,"10,065",816
2020-06-25,NM,"10,990",925
2020-07-02,NM,"12,276","1,286"
2020-07-09,NM,"14,017","1,741"
2020-07-16,NM,"15,839","1,822"
2020-07-23,NM,"17,828","1,989"
2020-07-30,NM,"20,136","2,308"
2020-08-06,NM,"21,566","1,430"
2020-08-13,NM,"22,817","1,251"
2020-08-20,NM,"23,747",930
2020-08-27,NM,"24,730",983
2020-09-03,NM,"25,612",882
2020-09-10,NM,"26,266",654
2020-09-17,NM,"27,038",772
2020-09-24,NM,"27,981",943
2020-10-01,NM,"29,434","1,453"
2020-10-08,NM,"31,372","1,938"
2020-10-15,NM,"34,288","2,916"
2020-10-22,NM,"38,715","4,427"
2020-10-29,NM,"43,827","5,112"
2020-11-05,NM,"50,252","6,425"
2020-11-12,NM,"59,034","8,782"
2020-11-19,NM,"70,451","11,417"
2020-11-26,NM,"88,102","17,651"
2020-12-03,NM,"100,963","12,861"
2020-12-10,NM,"112,950","11,987"
2020-12-17,NM,"124,357","11,407"
2020-12-24,NM,"133,242","8,885"
2020-12-31,NM,"141,186","7,944"
2021-01-07,NM,"149,984","8,798"
2021-01-14,NM,"159,119","9,135"
2021-01-21,NM,"165,835","6,716"
2021-01-28,NM,"171,047","5,212"
2021-02-04,NM,"175,652","4,605"
2021-02-11,NM,"178,790","3,138"
2021-02-18,NM,"181,332","2,542"
2021-02-25,NM,"183,779","2,447"
2021-03-04,NM,"185,897","2,118"
2021-03-11,NM,"187,486","1,589"
2021-03-18,NM,"188,908","1,422"
2021-03-25,NM,"190,272","1,364"
2021-04-01,NM,"191,649","1,377"
2021-04-08,NM,"192,989","1,340"
2021-04-15,NM,"194,380","1,391"
2021-04-22,NM,"195,783","1,403"
2021-04-29,NM,"197,213","1,430"
2021-05-06,NM,"198,781","1,568"
2021-05-13,NM,"200,227","1,446"
2021-05-20,NM,"201,489","1,262"
2021-05-27,NM,"202,570","1,081"
2021-06-03,NM,"203,222",652
2021-06-10,NM,"203,825",603
2021-06-17,NM,"204,470",645
2021-06-24,NM,"205,131",661
2021-07-01,NM,"205,544",413
2021-07-08,NM,"205,996",452
2021-07-15,NM,"206,846",850
2021-07-22,NM,"207,972","1,126"
2021-07-29,NM,"209,684","1,712"
2021-08-05,NM,"212,577","2,893"
2021-08-12,NM,"216,494","3,917"
2021-08-19,NM,"221,960","5,466"
2021-08-26,NM,"227,636","5,676"
2021-09-02,NM,"233,487","5,851"
2021-09-09,NM,"238,430","4,943"
2021-09-16,NM,"243,085","4,655"
2021-09-23,NM,"247,353","4,268"
2021-09-30,NM,"252,017","4,664"
2021-10-07,NM,"256,948","4,931"
2021-10-14,NM,"262,078","5,130"
2021-10-21,NM,"266,777","4,699"
2021-10-28,NM,"272,855","6,078"
2021-11-04,NM,"279,670","6,815"
2021-11-11,NM,"288,557","8,887"
2021-11-18,NM,"298,313","9,756"
2021-11-25,NM,"308,091","9,778"
2021-12-02,NM,"316,089","7,998"
2021-12-09,NM,"326,713","10,624"
2021-12-16,NM,"334,324","7,611"
2021-12-23,NM,"341,510","7,186"
2021-12-30,NM,"347,831","6,321"
2022-01-06,NM,"361,629","13,798"
2022-01-13,NM,"388,125","26,496"
2022-01-20,NM,"425,920","37,795"
2022-01-27,NM,"460,062","34,142"
2022-02-03,NM,"484,454","24,392"
2022-02-10,NM,"497,570","13,116"
2022-02-17,NM,"505,364","7,794"
2022-02-24,NM,"509,704","4,340"
2022-03-03,NM,"512,548","2,844"
2022-03-10,NM,"514,511","1,963"
2022-03-17,NM,"515,818","1,307"
2022-03-24,NM,"516,856","1,038"
2022-03-31,NM,"517,743",887
2022-04-07,NM,"518,704",961
2022-04-14,NM,"519,511",807
2022-04-21,NM,"520,585","1,074"
2022-04-28,NM,"521,814","1,229"
2022-05-05,NM,"523,266","1,452"
2022-05-12,NM,"525,248","1,982"
2022-05-19,NM,"528,146","2,898"
2022-05-26,NM,"532,240","4,094"
2022-06-02,NM,"536,571","4,331"
2022-06-09,NM,"542,746","6,175"
2022-06-16,NM,"549,246","6,500"
2022-06-23,NM,"555,592","6,346"
2022-06-30,NM,"562,791","7,199"
2022-07-07,NM,"568,434","5,643"
2022-07-14,NM,"575,279","6,845"
2022-07-21,NM,"582,061","6,782"
2022-07-28,NM,"588,805","6,744"
2022-08-04,NM,"594,632","5,827"
2022-08-11,NM,"599,757","5,125"
2022-08-18,NM,"604,185","4,428"
2022-08-25,NM,"608,006","3,821"
2022-09-01,NM,"611,305","3,299"
2022-09-08,NM,"613,276","1,971"
2022-09-15,NM,"615,107","1,831"
2022-09-22,NM,"616,521","1,414"
2022-09-29,NM,"618,125","1,604"
2022-10-06,NM,"619,786","1,661"
2022-10-13,NM,"621,483","1,697"
2022-10-20,NM,"623,532","2,049"
2022-10-27,NM,"626,168","2,636"
2022-11-03,NM,"629,318","3,150"
2022-11-10,NM,"633,631","4,313"
2022-11-17,NM,"638,055","4,424"
2020-01-23,NV,0,0
2020-01-30,NV,0,0
2020-02-06,NV,0,0
2020-02-13,NV,0,0
2020-02-20,NV,0,0
2020-02-27,NV,0,0
2020-03-05,NV,0,0
2020-03-12,NV,7,7
2020-03-19,NV,55,48
2020-03-26,NV,323,268
2020-04-02,NV,"1,279",956
2020-04-09,NV,"2,259",980
2020-04-16,NV,"3,210",951
2020-04-23,NV,"4,081",871
2020-04-30,NV,"4,934",853
2020-05-07,NV,"5,741",807
2020-05-14,NV,"6,476",735
2020-05-21,NV,"7,308",832
2020-05-28,NV,"8,149",841
2020-06-04,NV,"8,952",803
2020-06-11,NV,"10,216","1,264"
2020-06-18,NV,"11,854","1,638"
2020-06-25,NV,"14,360","2,506"
2020-07-02,NV,"19,101","4,741"
2020-07-09,NV,"24,301","5,200"
2020-07-16,NV,"30,468","6,167"
2020-07-23,NV,"38,657","8,189"
2020-07-30,NV,"45,807","7,150"
2020-08-06,NV,"52,828","7,021"
2020-08-13,NV,"58,048","5,220"
2020-08-20,NV,"63,028","4,980"
2020-08-27,NV,"66,667","3,639"
2020-09-03,NV,"69,871","3,204"
2020-09-10,NV,"72,258","2,387"
2020-09-17,NV,"74,248","1,990"
2020-09-24,NV,"76,807","2,559"
2020-10-01,NV,"79,980","3,173"
2020-10-08,NV,"83,347","3,367"
2020-10-15,NV,"87,313","3,966"
2020-10-22,NV,"92,063","4,750"
2020-10-29,NV,"97,479","5,416"
2020-11-05,NV,"104,093","6,614"
2020-11-12,NV,"113,411","9,318"
2020-11-19,NV,"125,459","12,048"
2020-11-26,NV,"142,239","16,780"
2020-12-03,NV,"156,972","14,733"
2020-12-10,NV,"176,282","19,310"
2020-12-17,NV,"194,098","17,816"
2020-12-24,NV,"209,962","15,864"
2020-12-31,NV,"222,595","12,633"
2021-01-07,NV,"237,393","14,798"
2021-01-14,NV,"253,985","16,592"
2021-01-21,NV,"265,143","11,158"
2021-01-28,NV,"273,873","8,730"
2021-02-04,NV,"280,707","6,834"
2021-02-11,NV,"285,795","5,088"
2021-02-18,NV,"289,392","3,597"
2021-02-25,NV,"292,059","2,667"
2021-03-04,NV,"294,684","2,625"
2021-03-11,NV,"297,147","2,463"
2021-03-18,NV,"300,118","2,971"
2021-03-25,NV,"301,727","1,609"
2021-04-01,NV,"303,762","2,035"
2021-04-08,NV,"305,929","2,167"
2021-04-15,NV,"309,150","3,221"
2021-04-22,NV,"311,750","2,600"
2021-04-29,NV,"314,475","2,725"
2021-05-06,NV,"317,088","2,613"
2021-05-13,NV,"319,714","2,626"
2021-05-20,NV,"321,716","2,002"
2021-05-27,NV,"323,249","1,533"
2021-06-03,NV,"324,681","1,432"
2021-06-10,NV,"326,591","1,910"
2021-06-17,NV,"328,194","1,603"
2021-06-24,NV,"330,362","2,168"
2021-07-01,NV,"333,712","3,350"
2021-07-08,NV,"336,562","2,850"
2021-07-15,NV,"341,293","4,731"
2021-07-22,NV,"347,098","5,805"
2021-07-29,NV,"353,743","6,645"
2021-08-05,NV,"361,136","7,393"
2021-08-12,NV,"368,614","7,478"
2021-08-19,NV,"376,065","7,451"
2021-08-26,NV,"384,116","8,051"
2021-09-02,NV,"392,030","7,914"
2021-09-09,NV,"399,205","7,175"
2021-09-16,NV,"407,215","8,010"
2021-09-23,NV,"414,321","7,106"
2021-09-30,NV,"420,115","5,794"
2021-10-07,NV,"424,924","4,809"
2021-10-14,NV,"429,478","4,554"
2021-10-21,NV,"433,430","3,952"
2021-10-28,NV,"437,452","4,022"
2021-11-04,NV,"441,755","4,303"
2021-11-11,NV,"446,285","4,530"
2021-11-18,NV,"450,634","4,349"
2021-11-25,NV,"454,726","4,092"
2021-12-02,NV,"458,068","3,342"
2021-12-09,NV,"462,488","4,420"
2021-12-16,NV,"466,848","4,360"
2021-12-23,NV,"472,370","5,522"
2021-12-30,NV,"481,330","8,960"
2022-01-06,NV,"501,974","20,644"
2022-01-13,NV,"535,716","33,742"
2022-01-20,NV,"599,868","64,152"
2022-01-27,NV,"636,701","36,833"
2022-02-03,NV,"657,971","21,270"
2022-02-10,NV,"666,840","8,869"
2022-02-17,NV,"671,336","4,496"
2022-02-24,NV,"673,512","2,176"
2022-03-03,NV,"679,005","5,493"
2022-03-10,NV,"681,302","2,297"
2022-03-17,NV,"704,448","23,146"
2022-03-24,NV,"705,595","1,147"
2022-03-31,NV,"706,754","1,159"
2022-04-07,NV,"707,966","1,212"
2022-04-14,NV,"709,106","1,140"
2022-04-21,NV,"710,340","1,234"
2022-04-28,NV,"712,280","1,940"
2022-05-05,NV,"714,711","2,431"
2022-05-12,NV,"717,894","3,183"
2022-05-19,NV,"722,259","4,365"
2022-05-26,NV,"728,449","6,190"
2022-06-02,NV,"735,631","7,182"
2022-06-09,NV,"742,375","6,744"
2022-06-16,NV,"751,504","9,129"
2022-06-23,NV,"758,577","7,073"
2022-06-30,NV,"766,699","8,122"
2022-07-07,NV,"774,842","8,143"
2022-07-14,NV,"782,544","7,702"
2022-07-21,NV,"789,670","7,126"
2022-07-28,NV,"819,041","29,371"
2022-08-04,NV,"823,573","4,532"
2022-08-11,NV,"827,061","3,488"
2022-08-18,NV,"829,613","2,552"
2022-08-25,NV,"832,159","2,546"
2022-09-01,NV,"833,960","1,801"
2022-09-08,NV,"835,614","1,654"
2022-09-15,NV,"845,183","9,569"
2022-09-22,NV,"846,811","1,628"
2022-09-29,NV,"847,332",521
2022-10-06,NV,"848,615","1,283"
2022-10-13,NV,"849,745","1,130"
2022-10-20,NV,"851,298","1,553"
2022-10-27,NV,"852,958","1,660"
2022-11-03,NV,"854,700","1,742"
2022-11-10,NV,"857,473","2,773"
2022-11-17,NV,"859,537","2,064"
2020-01-23,NY,0,0
2020-01-30,NY,0,0
2020-02-06,NY,0,0
2020-02-13,NY,0,0
2020-02-20,NY,0,0
2020-02-27,NY,0,0
2020-03-05,NY,10,10
2020-03-12,NY,165,155
2020-03-19,NY,"1,167","1,002"
2020-03-26,NY,"12,985","11,818"
2020-04-02,NY,"36,509","23,524"
2020-04-09,NY,"69,258","32,749"
2020-04-16,NY,"96,151","26,893"
2020-04-23,NY,"115,858","19,707"
2020-04-30,NY,"134,850","18,992"
2020-05-07,NY,"145,627","10,777"
2020-05-14,NY,"153,411","7,784"
2020-05-21,NY,"159,820","6,409"
2020-05-28,NY,"164,997","5,177"
2020-06-04,NY,"169,213","4,216"
2020-06-11,NY,"172,038","2,825"
2020-06-18,NY,"174,201","2,163"
2020-06-25,NY,"176,318","2,117"
2020-07-02,NY,"178,604","2,286"
2020-07-09,NY,"181,152","2,548"
2020-07-16,NY,"184,024","2,872"
2020-07-23,NY,"186,442","2,418"
2020-07-30,NY,"189,042","2,600"
2020-08-06,NY,"191,644","2,602"
2020-08-13,NY,"193,974","2,330"
2020-08-20,NY,"196,187","2,213"
2020-08-27,NY,"198,515","2,328"
2020-09-03,NY,"201,412","2,897"
2020-09-10,NY,"204,507","3,095"
2020-09-17,NY,"207,741","3,234"
2020-09-24,NY,"210,805","3,064"
2020-10-01,NY,"214,608","3,803"
2020-10-08,NY,"220,268","5,660"
2020-10-15,NY,"226,174","5,906"
2020-10-22,NY,"232,460","6,286"
2020-10-29,NY,"240,130","7,670"
2020-11-05,NY,"249,422","9,292"
2020-11-12,NY,"265,651","16,229"
2020-11-19,NY,"287,050","21,399"
2020-11-26,NY,"313,151","26,101"
2020-12-03,NY,"346,558","33,407"
2020-12-10,NY,"392,112","45,554"
2020-12-17,NY,"438,797","46,685"
2020-12-24,NY,"487,062","48,265"
2020-12-31,NY,"537,372","50,310"
2021-01-07,NY,"603,570","66,198"
2021-01-14,NY,"674,705","71,135"
2021-01-21,NY,"733,903","59,198"
2021-01-28,NY,"784,719","50,816"
2021-02-04,NY,"823,062","38,343"
2021-02-11,NY,"854,469","31,407"
2021-02-18,NY,"880,944","26,475"
2021-02-25,NY,"903,553","22,609"
2021-03-04,NY,"927,941","24,388"
2021-03-11,NY,"950,981","23,040"
2021-03-18,NY,"973,874","22,893"
2021-03-25,NY,"998,472","24,598"
2021-04-01,NY,"1,026,346","27,874"
2021-04-08,NY,"1,052,885","26,539"
2021-04-15,NY,"1,078,349","25,464"
2021-04-22,NY,"1,099,516","21,167"
2021-04-29,NY,"1,114,602","15,086"
2021-05-06,NY,"1,127,008","12,406"
2021-05-13,NY,"1,136,397","9,389"
2021-05-20,NY,"1,143,691","7,294"
2021-05-27,NY,"1,148,803","5,112"
2021-06-03,NY,"1,151,803","3,000"
2021-06-10,NY,"1,154,047","2,244"
2021-06-17,NY,"1,155,526","1,479"
2021-06-24,NY,"1,156,589","1,063"
2021-07-01,NY,"1,157,569",980
2021-07-08,NY,"1,158,735","1,166"
2021-07-15,NY,"1,160,626","1,891"
2021-07-22,NY,"1,163,720","3,094"
2021-07-29,NY,"1,169,008","5,288"
2021-08-05,NY,"1,178,087","9,079"
2021-08-12,NY,"1,191,355","13,268"
2021-08-19,NY,"1,207,695","16,340"
2021-08-26,NY,"1,225,101","17,406"
2021-09-02,NY,"1,246,175","21,074"
2021-09-09,NY,"1,266,636","20,461"
2021-09-16,NY,"1,289,513","22,877"
2021-09-23,NY,"1,313,678","24,165"
2021-09-30,NY,"1,337,566","23,888"
2021-10-07,NY,"1,360,433","22,867"
2021-10-14,NY,"1,383,722","23,289"
2021-10-21,NY,"1,406,250","22,528"
2021-10-28,NY,"1,425,273","19,023"
2021-11-04,NY,"1,446,297","21,024"
2021-11-11,NY,"1,471,499","25,202"
2021-11-18,NY,"1,503,512","32,013"
2021-11-25,NY,"1,541,026","37,514"
2021-12-02,NY,"1,577,283","36,257"
2021-12-09,NY,"1,628,399","51,116"
2021-12-16,NY,"1,678,066","49,667"
2021-12-23,NY,"1,747,527","69,461"
2021-12-30,NY,"1,861,178","113,651"
2022-01-06,NY,"2,067,844","206,666"
2022-01-13,NY,"2,295,934","228,090"
2022-01-20,NY,"2,434,495","138,561"
2022-01-27,NY,"2,520,934","86,439"
2022-02-03,NY,"2,568,564","47,630"
2022-02-10,NY,"2,596,805","28,241"
2022-02-17,NY,"2,615,491","18,686"
2022-02-24,NY,"2,628,066","12,575"
2022-03-03,NY,"2,636,623","8,557"
2022-03-10,NY,"2,643,966","7,343"
2022-03-17,NY,"2,651,632","7,666"
2022-03-24,NY,"2,660,906","9,274"
2022-03-31,NY,"2,672,714","11,808"
2022-04-07,NY,"2,687,888","15,174"
2022-04-14,NY,"2,710,317","22,429"
2022-04-21,NY,"2,736,716","26,399"
2022-04-28,NY,"2,766,728","30,012"
2022-05-05,NY,"2,800,838","34,110"
2022-05-12,NY,"2,840,789","39,951"
2022-05-19,NY,"2,880,090","39,301"
2022-05-26,NY,"2,912,295","32,205"
2022-06-02,NY,"2,939,675","27,380"
2022-06-09,NY,"2,959,521","19,846"
2022-06-16,NY,"2,975,026","15,505"
2022-06-23,NY,"2,989,116","14,090"
2022-06-30,NY,"3,005,411","16,295"
2022-07-07,NY,"3,019,955","14,544"
2022-07-14,NY,"3,041,980","22,025"
2022-07-21,NY,"3,062,791","20,811"
2022-07-28,NY,"3,083,811","21,020"
2022-08-04,NY,"3,103,519","19,708"
2022-08-11,NY,"3,121,881","18,362"
2022-08-18,NY,"3,139,030","17,149"
2022-08-25,NY,"3,155,109","16,079"
2022-09-01,NY,"3,170,646","15,537"
2022-09-08,NY,"3,184,252","13,606"
2022-09-15,NY,"3,199,926","15,674"
2022-09-22,NY,"3,218,316","18,390"
2022-09-29,NY,"3,237,089","18,773"
2022-10-06,NY,"3,254,544","17,455"
2022-10-13,NY,"3,270,913","16,369"
2022-10-20,NY,"3,286,617","15,704"
2022-10-27,NY,"3,300,819","14,202"
2022-11-03,NY,"3,315,072","14,253"
2022-11-10,NY,"3,329,357","14,285"
2022-11-17,NY,"3,340,730","11,373"
2020-01-23,NYC,0,0
2020-01-30,NYC,0,0
2020-02-06,NYC,0,0
2020-02-13,NYC,0,0
2020-02-20,NYC,0,0
2020-02-27,NYC,0,0
2020-03-05,NYC,0,0
2020-03-12,NYC,51,51
2020-03-19,NYC,"1,340","1,289"
2020-03-26,NYC,"17,856","16,516"
2020-04-02,NYC,"53,868","36,012"
2020-04-09,NYC,"90,927","37,059"
2020-04-16,NYC,"126,465","35,538"
2020-04-23,NYC,"150,296","23,831"
2020-04-30,NYC,"169,082","18,786"
2020-05-07,NYC,"182,430","13,348"
2020-05-14,NYC,"190,463","8,033"
2020-05-21,NYC,"197,232","6,769"
2020-05-28,NYC,"203,285","6,053"
2020-06-04,NYC,"207,463","4,178"
2020-06-11,NYC,"210,680","3,217"
2020-06-18,NYC,"213,183","2,503"
2020-06-25,NYC,"215,566","2,383"
2020-07-02,NYC,"217,852","2,286"
2020-07-09,NYC,"220,162","2,310"
2020-07-16,NYC,"222,810","2,648"
2020-07-23,NYC,"225,512","2,702"
2020-07-30,NYC,"227,615","2,103"
2020-08-06,NYC,"229,515","1,900"
2020-08-13,NYC,"231,344","1,829"
2020-08-20,NYC,"233,253","1,909"
2020-08-27,NYC,"235,080","1,827"
2020-09-03,NYC,"236,993","1,913"
2020-09-10,NYC,"238,902","1,909"
2020-09-17,NYC,"241,156","2,254"
2020-09-24,NYC,"243,494","2,338"
2020-10-01,NYC,"246,929","3,435"
2020-10-08,NYC,"250,939","4,010"
2020-10-15,NYC,"255,053","4,114"
2020-10-22,NYC,"259,422","4,369"
2020-10-29,NYC,"264,559","5,137"
2020-11-05,NYC,"270,468","5,909"
2020-11-12,NYC,"279,802","9,334"
2020-11-19,NYC,"292,761","12,959"
2020-11-26,NYC,"307,561","14,800"
2020-12-03,NYC,"325,077","17,516"
2020-12-10,NYC,"348,868","23,791"
2020-12-17,NYC,"374,539","25,671"
2020-12-24,NYC,"399,751","25,212"
2020-12-31,NYC,"426,018","26,267"
2021-01-07,NYC,"460,727","34,709"
2021-01-14,NYC,"504,561","43,834"
2021-01-21,NYC,"545,908","41,347"
2021-01-28,NYC,"584,353","38,445"
2021-02-04,NYC,"620,880","36,527"
2021-02-11,NYC,"649,590","28,710"
2021-02-18,NYC,"678,098","28,508"
2021-02-25,NYC,"707,478","29,380"
2021-03-04,NYC,"735,307","27,829"
2021-03-11,NYC,"762,049","26,742"
2021-03-18,NYC,"787,901","25,852"
2021-03-25,NYC,"818,046","30,145"
2021-04-01,NYC,"846,792","28,746"
2021-04-08,NYC,"872,195","25,403"
2021-04-15,NYC,"894,959","22,764"
2021-04-22,NYC,"913,290","18,331"
2021-04-29,NYC,"925,846","12,556"
2021-05-06,NYC,"934,879","9,033"
2021-05-13,NYC,"941,166","6,287"
2021-05-20,NYC,"946,007","4,841"
2021-05-27,NYC,"949,295","3,288"
2021-06-03,NYC,"951,466","2,171"
2021-06-10,NYC,"953,242","1,776"
2021-06-17,NYC,"954,784","1,542"
2021-06-24,NYC,"956,060","1,276"
2021-07-01,NYC,"957,417","1,357"
2021-07-08,NYC,"958,814","1,397"
2021-07-15,NYC,"961,876","3,062"
2021-07-22,NYC,"966,177","4,301"
2021-07-29,NYC,"973,124","6,947"
2021-08-05,NYC,"983,227","10,103"
2021-08-12,NYC,"995,994","12,767"
2021-08-19,NYC,"1,010,274","14,280"
2021-08-26,NYC,"1,023,690","13,416"
2021-09-02,NYC,"1,036,661","12,971"
2021-09-09,NYC,"1,046,725","10,064"
2021-09-16,NYC,"1,060,385","13,660"
2021-09-23,NYC,"1,073,330","12,945"
2021-09-30,NYC,"1,084,189","10,859"
2021-10-07,NYC,"1,095,011","10,822"
2021-10-14,NYC,"1,104,199","9,188"
2021-10-21,NYC,"1,112,947","8,748"
2021-10-28,NYC,"1,119,158","6,211"
2021-11-04,NYC,"1,125,464","6,306"
2021-11-11,NYC,"1,132,334","6,870"
2021-11-18,NYC,"1,140,665","8,331"
2021-11-25,NYC,"1,151,116","10,451"
2021-12-02,NYC,"1,161,685","10,569"
2021-12-09,NYC,"1,178,057","16,372"
2021-12-16,NYC,"1,203,499","25,442"
2021-12-23,NYC,"1,287,947","84,448"
2021-12-30,NYC,"1,469,225","181,278"
2022-01-06,NYC,"1,744,555","275,330"
2022-01-13,NYC,"2,016,932","272,377"
2022-01-20,NYC,"2,159,687","142,755"
2022-01-27,NYC,"2,226,601","66,914"
2022-02-03,NYC,"2,253,064","26,463"
2022-02-10,NYC,"2,269,389","16,325"
2022-02-17,NYC,"2,279,664","10,275"
2022-02-24,NYC,"2,286,988","7,324"
2022-03-03,NYC,"2,291,974","4,986"
2022-03-10,NYC,"2,296,835","4,861"
2022-03-17,NYC,"2,302,892","6,057"
2022-03-24,NYC,"2,309,300","6,408"
2022-03-31,NYC,"2,318,257","8,957"
2022-04-07,NYC,"2,328,984","10,727"
2022-04-14,NYC,"2,343,941","14,957"
2022-04-21,NYC,"2,361,306","17,365"
2022-04-28,NYC,"2,376,310","15,004"
2022-05-05,NYC,"2,395,936","19,626"
2022-05-12,NYC,"2,423,488","27,552"
2022-05-19,NYC,"2,453,723","30,235"
2022-05-26,NYC,"2,482,802","29,079"
2022-06-02,NYC,"2,508,774","25,972"
2022-06-09,NYC,"2,533,645","24,871"
2022-06-16,NYC,"2,554,807","21,162"
2022-06-23,NYC,"2,575,278","20,471"
2022-06-30,NYC,"2,598,361","23,083"
2022-07-07,NYC,"2,623,706","25,345"
2022-07-14,NYC,"2,654,051","30,345"
2022-07-21,NYC,"2,686,618","32,567"
2022-07-28,NYC,"2,715,177","28,559"
2022-08-04,NYC,"2,738,967","23,790"
2022-08-11,NYC,"2,765,826","26,859"
2022-08-18,NYC,"2,785,488","19,662"
2022-08-25,NYC,"2,802,836","17,348"
2022-09-01,NYC,"2,817,738","14,902"
2022-09-08,NYC,"2,831,316","13,578"
2022-09-15,NYC,"2,844,012","12,696"
2022-09-22,NYC,"2,858,313","14,301"
2022-09-29,NYC,"2,872,997","14,684"
2022-10-06,NYC,"2,886,838","13,841"
2022-10-13,NYC,"2,899,425","12,587"
2022-10-20,NYC,"2,913,849","14,424"
2022-10-27,NYC,"2,928,439","14,590"
2022-11-03,NYC,"2,944,270","15,831"
2022-11-10,NYC,"2,962,479","18,209"
2022-11-17,NYC,"2,979,932","17,453"
2020-01-23,OH,0,0
2020-01-30,OH,0,0
2020-02-06,OH,0,0
2020-02-13,OH,0,0
2020-02-20,OH,0,0
2020-02-27,OH,0,0
2020-03-05,OH,0,0
2020-03-12,OH,4,4
2020-03-19,OH,89,85
2020-03-26,OH,705,616
2020-04-02,OH,"2,548","1,843"
2020-04-09,OH,"5,149","2,601"
2020-04-16,OH,"7,791","2,642"
2020-04-23,OH,"14,120","6,329"
2020-04-30,OH,"17,303","3,183"
2020-05-07,OH,"21,576","4,273"
2020-05-14,OH,"25,721","4,145"
2020-05-21,OH,"29,442","3,721"
2020-05-28,OH,"33,442","4,000"
2020-06-04,OH,"36,796","3,354"
2020-06-11,OH,"39,575","2,779"
2020-06-18,OH,"42,425","2,850"
2020-06-25,OH,"46,760","4,335"
2020-07-02,OH,"52,865","6,105"
2020-07-09,OH,"60,181","7,316"
2020-07-16,OH,"69,313","9,132"
2020-07-23,OH,"78,743","9,430"
2020-07-30,OH,"87,893","9,150"
2020-08-06,OH,"96,305","8,412"
2020-08-13,OH,"104,248","7,943"
2020-08-20,OH,"110,870","6,622"
2020-08-27,OH,"117,586","6,716"
2020-09-03,OH,"125,770","8,184"
2020-09-10,OH,"132,968","7,198"
2020-09-17,OH,"140,518","7,550"
2020-09-24,OH,"146,754","6,236"
2020-10-01,OH,"153,988","7,234"
2020-10-08,OH,"162,723","8,735"
2020-10-15,OH,"173,665","10,942"
2020-10-22,OH,"188,005","14,340"
2020-10-29,OH,"205,347","17,342"
2020-11-05,OH,"230,209","24,862"
2020-11-12,OH,"267,356","37,147"
2020-11-19,OH,"318,828","51,472"
2020-11-26,OH,"382,743","63,915"
2020-12-03,OH,"437,928","55,185"
2020-12-10,OH,"520,112","82,184"
2020-12-17,OH,"584,770","64,658"
2020-12-24,OH,"644,822","60,052"
2020-12-31,OH,"690,748","45,926"
2021-01-07,OH,"742,817","52,069"
2021-01-14,OH,"799,639","56,822"
2021-01-21,OH,"842,433","42,794"
2021-01-28,OH,"878,284","35,851"
2021-02-04,OH,"906,727","28,443"
2021-02-11,OH,"928,631","21,904"
2021-02-18,OH,"945,090","16,459"
2021-02-25,OH,"960,007","14,917"
2021-03-04,OH,"972,605","12,598"
2021-03-11,OH,"983,488","10,883"
2021-03-18,OH,"993,681","10,193"
2021-03-25,OH,"1,004,670","10,989"
2021-04-01,OH,"1,017,565","12,895"
2021-04-08,OH,"1,030,864","13,299"
2021-04-15,OH,"1,045,945","15,081"
2021-04-22,OH,"1,058,397","12,452"
2021-04-29,OH,"1,068,985","10,588"
2021-05-06,OH,"1,078,734","9,749"
2021-05-13,OH,"1,087,182","8,448"
2021-05-20,OH,"1,093,536","6,354"
2021-05-27,OH,"1,099,580","6,044"
2021-06-03,OH,"1,102,885","3,305"
2021-06-10,OH,"1,105,717","2,832"
2021-06-17,OH,"1,107,900","2,183"
2021-06-24,OH,"1,109,701","1,801"
2021-07-01,OH,"1,111,325","1,624"
2021-07-08,OH,"1,113,008","1,683"
2021-07-15,OH,"1,115,245","2,237"
2021-07-22,OH,"1,119,298","4,053"
2021-07-29,OH,"1,125,421","6,123"
2021-08-05,OH,"1,134,965","9,544"
2021-08-12,OH,"1,149,318","14,353"
2021-08-19,OH,"1,168,111","18,793"
2021-08-26,OH,"1,192,478","24,367"
2021-09-02,OH,"1,228,002","35,524"
2021-09-09,OH,"1,268,841","40,839"
2021-09-16,OH,"1,319,265","50,424"
2021-09-23,OH,"1,365,800","46,535"
